7,423,2_positive
7,444,0_negative
7,483,3_not_related
7,504,1_neutral
7,507,1_neutral
7,525,1_neutral
7,539,2_positive
7,564,0_negative
7,585,2_positive
7,601,0_negative
7,612,3_not_related
7,651,3_not_related
7,699,3_not_related
7,711,3_not_related
7,714,3_not_related
7,722,3_not_related
7,816,2_positive
7,858,3_not_related
7,861,1_neutral
7,873,1_neutral
7,897,2_positive
7,912,0_negative
7,916,2_positive
7,921,3_not_related
7,934,3_not_related
7,939,0_negative
7,941,3_not_related
7,951,2_positive
7,966,1_neutral
7,984,2_positive
7,999,2_positive
8,546,0_negative
8,696,0_negative
8,721,0_negative
8,855,1_neutral
8,903,3_not_related
8,937,0_negative
8,960,3_not_related
9,21,2_positive
9,30,3_not_related
9,57,0_negative
9,61,4_not_clear
9,81,0_negative
9,90,4_not_clear
9,99,1_neutral
9,102,1_neutral
9,115,3_not_related
9,126,4_not_clear
9,144,1_neutral
9,147,4_not_clear
9,149,0_negative
9,150,0_negative
9,153,4_not_clear
9,159,2_positive
9,182,2_positive
9,199,0_negative
9,204,1_neutral
9,206,3_not_related
9,207,4_not_clear
9,208,2_positive
9,222,2_positive
9,233,3_not_related
9,234,0_negative
9,246,0_negative
9,247,4_not_clear
9,261,0_negative
9,271,4_not_clear
9,276,2_positive
9,279,1_neutral
9,281,2_positive
9,288,0_negative
9,291,2_positive
9,292,4_not_clear
9,294,0_negative
9,312,3_not_related
9,318,0_negative
9,330,0_negative
9,332,2_positive
9,333,4_not_clear
9,339,0_negative
9,342,0_negative
9,351,0_negative
9,357,1_neutral
9,360,2_positive
9,363,1_neutral
9,369,2_positive
9,387,4_not_clear
9,393,1_neutral
9,405,2_positive
9,413,2_positive
9,416,2_positive
9,420,0_negative
9,444,4_not_clear
9,457,1_neutral
9,462,0_negative
9,480,4_not_clear
9,489,3_not_related
9,495,0_negative
9,498,2_positive
9,507,2_positive
9,519,0_negative
9,528,0_negative
9,543,2_positive
9,549,2_positive
9,552,2_positive
9,553,0_negative
9,555,3_not_related
9,561,2_positive
9,567,1_neutral
9,568,3_not_related
9,573,0_negative
9,585,4_not_clear
9,588,0_negative
9,594,1_neutral
9,599,2_positive
9,603,0_negative
9,606,0_negative
9,618,2_positive
9,627,2_positive
9,633,1_neutral
9,639,0_negative
9,645,3_not_related
9,657,1_neutral
9,670,2_positive
9,675,2_positive
9,678,3_not_related
9,684,2_positive
9,688,2_positive
9,701,2_positive
9,726,0_negative
9,731,0_negative
9,738,4_not_clear
9,741,2_positive
9,747,2_positive
9,759,0_negative
9,765,2_positive
9,767,4_not_clear
9,777,1_neutral
9,781,3_not_related
9,804,2_positive
9,809,1_neutral
9,810,0_negative
9,813,2_positive
9,834,3_not_related
9,835,4_not_clear
9,837,0_negative
9,840,2_positive
9,846,0_negative
9,852,2_positive
9,858,2_positive
9,876,1_neutral
9,885,2_positive
9,888,2_positive
9,890,2_positive
9,892,2_positive
9,894,0_negative
9,900,0_negative
9,915,1_neutral
9,930,0_negative
9,931,4_not_clear
9,936,2_positive
9,948,2_positive
9,955,0_negative
9,957,2_positive
9,958,4_not_clear
9,959,4_not_clear
9,960,1_neutral
9,972,3_not_related
9,975,3_not_related
9,990,2_positive
9,999,0_negative
10,34,2_positive
10,130,3_not_related
10,255,3_not_related
10,324,1_neutral
10,408,0_negative
10,411,1_neutral
10,456,2_positive
10,462,1_neutral
10,525,0_negative
10,549,1_neutral
10,627,3_not_related
10,639,2_positive
10,729,2_positive
10,735,1_neutral
10,786,2_positive
10,900,2_positive
11,87,2_positive
11,204,0_negative
11,211,1_neutral
11,245,0_negative
11,616,2_positive
11,849,0_negative
11,969,0_negative
12,304,3_not_related
12,617,1_neutral
12,630,1_neutral
12,633,3_not_related
12,780,2_positive
12,837,1_neutral
12,909,0_negative
12,921,3_not_related
12,999,3_not_related
13,0,1_neutral
13,5,4_not_clear
13,33,3_not_related
13,48,2_positive
13,99,1_neutral
13,102,1_neutral
13,138,2_positive
13,153,1_neutral
13,157,1_neutral
13,168,4_not_clear
13,213,2_positive
13,219,1_neutral
13,234,2_positive
13,255,3_not_related
13,257,1_neutral
13,258,1_neutral
13,294,0_negative
13,303,0_negative
13,309,1_neutral
13,310,2_positive
13,343,0_negative
13,345,3_not_related
13,354,0_negative
13,390,3_not_related
13,404,3_not_related
13,405,1_neutral
13,423,2_positive
13,497,0_negative
13,516,3_not_related
13,523,2_positive
13,580,1_neutral
13,587,2_positive
13,618,2_positive
13,636,4_not_clear
13,663,2_positive
13,666,0_negative
13,717,2_positive
13,729,2_positive
13,753,1_neutral
13,769,3_not_related
13,795,1_neutral
13,810,4_not_clear
13,816,2_positive
13,852,3_not_related
13,879,3_not_related
13,927,2_positive
13,966,2_positive
13,981,2_positive
13,999,2_positive
14,11,2_positive
14,26,2_positive
14,51,2_positive
14,54,0_negative
14,57,2_positive
14,66,0_negative
14,84,2_positive
14,96,0_negative
14,118,0_negative
14,123,2_positive
14,225,2_positive
14,291,2_positive
14,321,2_positive
14,369,0_negative
14,375,2_positive
14,393,0_negative
14,414,2_positive
14,431,2_positive
14,440,0_negative
14,464,0_negative
14,471,2_positive
14,481,0_negative
14,487,0_negative
14,504,0_negative
14,514,0_negative
14,533,0_negative
14,633,0_negative
14,705,0_negative
14,717,0_negative
14,726,2_positive
14,734,0_negative
14,771,0_negative
14,774,0_negative
14,789,0_negative
14,793,2_positive
14,801,0_negative
14,822,2_positive
14,825,0_negative
14,847,0_negative
14,864,0_negative
14,870,2_positive
14,897,0_negative
14,906,0_negative
14,947,0_negative
14,948,0_negative
14,987,0_negative
14,993,2_positive
15,33,3_not_related
15,57,3_not_related
15,66,1_neutral
15,75,0_negative
15,87,2_positive
15,93,1_neutral
15,96,1_neutral
15,161,1_neutral
15,195,1_neutral
15,198,1_neutral
15,213,1_neutral
15,231,1_neutral
15,246,1_neutral
15,261,3_not_related
15,306,1_neutral
15,345,3_not_related
15,368,1_neutral
15,375,1_neutral
15,397,0_negative
15,398,1_neutral
15,405,1_neutral
15,411,1_neutral
15,420,1_neutral
15,453,1_neutral
15,492,1_neutral
15,522,3_not_related
15,538,1_neutral
15,546,1_neutral
15,561,1_neutral
15,567,1_neutral
15,578,1_neutral
15,579,0_negative
15,595,1_neutral
15,612,3_not_related
15,639,2_positive
15,654,1_neutral
15,667,1_neutral
15,684,2_positive
15,702,3_not_related
15,705,1_neutral
15,716,1_neutral
15,735,3_not_related
15,744,2_positive
15,753,1_neutral
15,755,2_positive
15,772,3_not_related
15,816,2_positive
15,819,2_positive
15,843,3_not_related
15,845,3_not_related
15,918,2_positive
15,939,1_neutral
15,942,0_negative
15,954,3_not_related
15,966,2_positive
15,968,3_not_related
16,6,2_positive
16,12,0_negative
16,38,2_positive
16,53,3_not_related
16,120,3_not_related
16,138,2_positive
16,151,1_neutral
16,171,0_negative
16,179,0_negative
16,186,1_neutral
16,212,4_not_clear
16,279,2_positive
16,312,4_not_clear
16,321,2_positive
16,372,0_negative
16,381,1_neutral
16,408,0_negative
16,423,2_positive
16,426,2_positive
16,432,0_negative
16,456,2_positive
16,480,0_negative
16,522,1_neutral
16,657,2_positive
16,675,0_negative
16,679,1_neutral
16,706,0_negative
16,750,0_negative
16,768,1_neutral
16,774,2_positive
16,830,4_not_clear
16,831,4_not_clear
16,858,2_positive
16,901,0_negative
16,909,1_neutral
17,6,2_positive
17,23,0_negative
17,29,1_neutral
17,75,0_negative
17,76,1_neutral
17,89,3_not_related
17,105,1_neutral
17,122,3_not_related
17,198,1_neutral
17,202,3_not_related
17,213,2_positive
17,261,3_not_related
17,264,1_neutral
17,318,2_positive
17,327,1_neutral
17,340,1_neutral
17,359,1_neutral
17,387,3_not_related
17,399,0_negative
17,410,3_not_related
17,420,1_neutral
17,429,3_not_related
17,437,0_negative
17,474,2_positive
17,484,3_not_related
17,505,1_neutral
17,520,1_neutral
17,525,4_not_clear
17,579,0_negative
17,586,3_not_related
17,588,3_not_related
17,602,1_neutral
17,606,1_neutral
17,609,1_neutral
17,629,0_negative
17,675,0_negative
17,678,3_not_related
17,687,3_not_related
17,693,1_neutral
17,702,3_not_related
17,723,1_neutral
17,729,4_not_clear
17,735,1_neutral
17,753,1_neutral
17,774,0_negative
17,783,1_neutral
17,790,2_positive
17,816,1_neutral
17,818,3_not_related
17,822,1_neutral
17,825,1_neutral
17,836,1_neutral
17,846,1_neutral
17,853,1_neutral
17,866,1_neutral
17,867,3_not_related
17,870,1_neutral
17,897,1_neutral
17,963,3_not_related
17,966,2_positive
18,9,1_neutral
18,48,1_neutral
18,126,1_neutral
18,266,1_neutral
18,345,3_not_related
18,366,1_neutral
18,379,1_neutral
18,592,1_neutral
18,681,2_positive
18,711,3_not_related
18,834,1_neutral
18,837,1_neutral
18,882,3_not_related
18,921,3_not_related
19,27,3_not_related
19,30,0_negative
19,45,1_neutral
19,98,3_not_related
19,113,0_negative
19,162,3_not_related
19,163,0_negative
19,171,0_negative
19,180,3_not_related
19,198,1_neutral
19,235,2_positive
19,237,3_not_related
19,249,0_negative
19,264,1_neutral
19,303,0_negative
19,315,1_neutral
19,319,1_neutral
19,327,1_neutral
19,355,3_not_related
19,362,1_neutral
19,370,1_neutral
19,384,3_not_related
19,451,3_not_related
19,471,2_positive
19,474,2_positive
19,477,3_not_related
19,494,0_negative
19,541,1_neutral
19,543,2_positive
19,545,1_neutral
19,597,3_not_related
19,603,2_positive
19,627,3_not_related
19,630,1_neutral
19,681,2_positive
19,690,2_positive
19,694,0_negative
19,718,0_negative
19,719,1_neutral
19,724,2_positive
19,733,2_positive
19,774,0_negative
19,831,1_neutral
19,837,3_not_related
19,840,1_neutral
19,864,1_neutral
19,876,1_neutral
19,903,3_not_related
19,917,2_positive
19,936,2_positive
19,942,0_negative
19,975,1_neutral
19,987,1_neutral
19,990,0_negative
20,0,1_neutral
20,12,1_neutral
20,36,1_neutral
20,111,1_neutral
20,123,2_positive
20,132,1_neutral
20,147,1_neutral
20,312,1_neutral
20,381,1_neutral
20,384,1_neutral
20,412,0_negative
20,426,1_neutral
20,435,1_neutral
20,438,1_neutral
20,465,1_neutral
20,486,1_neutral
20,498,1_neutral
20,522,3_not_related
20,558,3_not_related
20,615,1_neutral
20,621,1_neutral
20,645,1_neutral
20,666,1_neutral
20,708,3_not_related
20,726,1_neutral
20,740,1_neutral
20,745,1_neutral
20,759,1_neutral
20,768,1_neutral
20,798,0_negative
20,804,1_neutral
20,807,1_neutral
20,863,1_neutral
20,891,1_neutral
20,942,1_neutral
20,969,1_neutral
20,982,1_neutral
21,7,1_neutral
21,58,0_negative
21,127,0_negative
21,156,2_positive
21,258,2_positive
21,289,1_neutral
21,306,2_positive
21,372,2_positive
21,387,1_neutral
21,429,2_positive
21,474,2_positive
21,491,1_neutral
21,551,1_neutral
21,558,1_neutral
21,588,2_positive
21,666,1_neutral
21,714,0_negative
21,732,2_positive
21,775,3_not_related
21,920,2_positive
21,945,0_negative
21,952,2_positive
21,960,1_neutral
21,978,0_negative
22,10,0_negative
22,21,2_positive
22,232,3_not_related
22,426,3_not_related
22,515,3_not_related
22,531,0_negative
22,544,1_neutral
22,576,3_not_related
22,660,0_negative
22,723,2_positive
22,732,3_not_related
22,761,2_positive
22,780,2_positive
22,795,1_neutral
22,840,2_positive
22,904,4_not_clear
22,933,0_negative
22,950,2_positive
22,960,3_not_related
22,996,3_not_related
23,47,1_neutral
23,99,1_neutral
23,146,2_positive
23,252,3_not_related
23,297,1_neutral
23,311,0_negative
23,402,1_neutral
23,455,0_negative
23,501,3_not_related
23,531,2_positive
23,569,3_not_related
23,651,1_neutral
23,657,0_negative
23,665,2_positive
23,666,0_negative
23,681,1_neutral
23,723,2_positive
23,738,3_not_related
23,792,1_neutral
23,849,0_negative
23,860,1_neutral
23,891,4_not_clear
23,913,3_not_related
23,951,2_positive
24,0,1_neutral
24,39,0_negative
24,67,2_positive
24,109,1_neutral
24,177,1_neutral
24,219,1_neutral
24,248,2_positive
24,275,1_neutral
24,444,0_negative
24,476,2_positive
24,486,1_neutral
24,519,0_negative
24,596,2_positive
24,597,2_positive
24,600,2_positive
24,648,2_positive
24,669,2_positive
24,675,2_positive
24,683,1_neutral
24,693,1_neutral
24,783,4_not_clear
24,787,1_neutral
24,813,2_positive
24,827,0_negative
24,876,2_positive
24,882,1_neutral
25,15,3_not_related
25,22,3_not_related
25,108,1_neutral
25,111,2_positive
25,145,3_not_related
25,150,3_not_related
25,219,1_neutral
25,228,1_neutral
25,229,1_neutral
25,264,1_neutral
25,280,1_neutral
25,285,3_not_related
25,286,1_neutral
25,291,1_neutral
25,293,1_neutral
25,300,1_neutral
25,354,0_negative
25,360,0_negative
25,377,1_neutral
25,396,1_neutral
25,432,3_not_related
25,456,2_positive
25,501,3_not_related
25,540,3_not_related
25,546,1_neutral
25,555,1_neutral
25,558,3_not_related
25,567,1_neutral
25,570,1_neutral
25,591,1_neutral
25,605,2_positive
25,609,2_positive
25,627,3_not_related
25,651,3_not_related
25,687,0_negative
25,689,3_not_related
25,756,2_positive
25,762,2_positive
25,773,3_not_related
25,784,2_positive
25,801,1_neutral
25,867,1_neutral
25,906,1_neutral
25,972,3_not_related
25,975,3_not_related
25,993,2_positive
26,18,0_negative
26,19,3_not_related
26,42,1_neutral
26,51,0_negative
26,71,3_not_related
26,72,1_neutral
26,185,0_negative
26,210,3_not_related
26,216,2_positive
26,222,0_negative
26,297,1_neutral
26,354,1_neutral
26,375,1_neutral
26,392,2_positive
26,396,0_negative
26,461,3_not_related
26,493,3_not_related
26,504,1_neutral
26,519,0_negative
26,532,3_not_related
26,581,2_positive
26,618,2_positive
26,669,3_not_related
26,703,3_not_related
26,714,3_not_related
26,816,2_positive
26,837,1_neutral
26,846,1_neutral
26,891,1_neutral
26,912,1_neutral
26,915,2_positive
26,921,3_not_related
26,957,0_negative
26,969,0_negative
26,973,2_positive
26,978,0_negative
26,987,1_neutral
27,30,0_negative
27,84,2_positive
27,120,4_not_clear
27,134,3_not_related
27,135,0_negative
27,189,1_neutral
27,273,2_positive
27,276,2_positive
27,357,3_not_related
27,363,1_neutral
27,399,0_negative
27,420,1_neutral
27,450,0_negative
27,453,0_negative
27,489,2_positive
27,512,2_positive
27,615,2_positive
27,621,2_positive
27,822,4_not_clear
27,933,0_negative
27,942,0_negative
27,951,2_positive
28,78,2_positive
28,85,2_positive
28,88,2_positive
28,99,4_not_clear
28,124,3_not_related
28,194,2_positive
28,195,0_negative
28,244,2_positive
28,261,1_neutral
28,270,2_positive
28,321,2_positive
28,365,0_negative
28,450,1_neutral
28,611,3_not_related
28,660,4_not_clear
28,692,2_positive
28,708,0_negative
28,810,1_neutral
28,817,1_neutral
28,870,3_not_related
28,873,4_not_clear
28,906,2_positive
28,909,4_not_clear
28,912,0_negative
28,938,4_not_clear
28,939,0_negative
28,980,0_negative
28,981,2_positive
28,990,0_negative
29,39,4_not_clear
29,114,4_not_clear
29,123,0_negative
29,138,2_positive
29,160,0_negative
29,228,4_not_clear
29,261,3_not_related
29,288,0_negative
29,294,2_positive
29,303,0_negative
29,354,0_negative
29,360,0_negative
29,361,2_positive
29,369,0_negative
29,378,3_not_related
29,447,4_not_clear
29,462,4_not_clear
29,468,4_not_clear
29,471,2_positive
29,486,3_not_related
29,488,2_positive
29,563,4_not_clear
29,573,0_negative
29,584,0_negative
29,591,0_negative
29,606,0_negative
29,610,4_not_clear
29,619,4_not_clear
29,639,2_positive
29,661,4_not_clear
29,672,0_negative
29,684,2_positive
29,690,2_positive
29,747,0_negative
29,778,0_negative
29,810,0_negative
29,859,3_not_related
29,861,4_not_clear
29,888,4_not_clear
29,891,4_not_clear
29,918,2_positive
29,924,0_negative
29,933,0_negative
29,981,0_negative
30,3,2_positive
30,18,0_negative
30,27,0_negative
30,48,0_negative
30,81,2_positive
30,116,2_positive
30,197,2_positive
30,363,1_neutral
30,402,0_negative
30,486,3_not_related
30,582,0_negative
30,618,2_positive
30,637,1_neutral
30,654,0_negative
30,690,0_negative
30,720,1_neutral
30,747,0_negative
30,768,1_neutral
30,786,0_negative
30,819,0_negative
30,985,2_positive
31,14,2_positive
31,243,1_neutral
31,434,0_negative
31,483,1_neutral
31,664,0_negative
31,687,0_negative
32,1,2_positive
32,18,1_neutral
32,24,3_not_related
32,52,0_negative
32,78,4_not_clear
32,94,0_negative
32,102,3_not_related
32,105,3_not_related
32,138,4_not_clear
32,162,3_not_related
32,186,0_negative
32,191,1_neutral
32,193,0_negative
32,222,2_positive
32,225,1_neutral
32,241,2_positive
32,272,4_not_clear
32,282,2_positive
32,315,3_not_related
32,344,4_not_clear
32,366,4_not_clear
32,367,4_not_clear
32,384,2_positive
32,390,3_not_related
32,396,1_neutral
32,406,0_negative
32,417,0_negative
32,435,0_negative
32,442,2_positive
32,448,4_not_clear
32,450,0_negative
32,453,0_negative
32,517,3_not_related
32,537,1_neutral
32,540,4_not_clear
32,546,2_positive
32,579,3_not_related
32,591,2_positive
32,594,4_not_clear
32,600,1_neutral
32,603,3_not_related
32,608,4_not_clear
32,623,0_negative
32,626,0_negative
32,635,3_not_related
32,696,1_neutral
32,699,3_not_related
32,744,1_neutral
32,748,0_negative
32,756,1_neutral
32,762,3_not_related
32,763,3_not_related
32,795,1_neutral
32,803,3_not_related
32,819,3_not_related
32,831,1_neutral
32,843,3_not_related
32,856,1_neutral
32,870,2_positive
32,873,3_not_related
32,936,1_neutral
32,963,2_positive
33,51,0_negative
33,330,2_positive
33,337,2_positive
33,363,1_neutral
33,798,0_negative
33,843,3_not_related
33,867,3_not_related
33,951,2_positive
34,18,0_negative
34,31,1_neutral
34,117,2_positive
34,144,0_negative
34,167,0_negative
34,243,1_neutral
34,288,0_negative
34,378,2_positive
34,922,3_not_related
34,936,1_neutral
35,129,0_negative
35,144,0_negative
35,177,1_neutral
35,203,1_neutral
35,207,1_neutral
35,219,1_neutral
35,238,1_neutral
35,264,1_neutral
35,270,1_neutral
35,276,2_positive
35,282,1_neutral
35,316,2_positive
35,330,0_negative
35,333,2_positive
35,342,2_positive
35,417,4_not_clear
35,441,1_neutral
35,453,2_positive
35,465,0_negative
35,495,1_neutral
35,500,2_positive
35,504,1_neutral
35,573,0_negative
35,574,1_neutral
35,575,2_positive
35,576,1_neutral
35,579,0_negative
35,603,1_neutral
35,642,1_neutral
35,652,2_positive
35,662,0_negative
35,700,1_neutral
35,715,2_positive
35,747,0_negative
35,751,2_positive
35,825,1_neutral
35,851,2_positive
35,876,1_neutral
35,923,1_neutral
35,953,4_not_clear
35,957,2_positive
35,963,1_neutral
35,965,1_neutral
35,988,1_neutral
36,0,1_neutral
36,3,2_positive
36,33,3_not_related
36,36,0_negative
36,90,3_not_related
36,99,3_not_related
36,174,0_negative
36,210,3_not_related
36,216,2_positive
36,270,2_positive
36,273,2_positive
36,309,1_neutral
36,312,1_neutral
36,354,3_not_related
36,360,0_negative
36,378,3_not_related
36,399,0_negative
36,402,0_negative
36,424,2_positive
36,426,1_neutral
36,438,0_negative
36,447,0_negative
36,450,0_negative
36,513,1_neutral
36,519,0_negative
36,537,0_negative
36,546,1_neutral
36,570,1_neutral
36,585,2_positive
36,621,1_neutral
36,636,0_negative
36,642,1_neutral
36,668,3_not_related
36,708,3_not_related
36,714,3_not_related
36,738,1_neutral
36,776,0_negative
36,795,1_neutral
36,798,0_negative
36,799,1_neutral
36,828,0_negative
36,841,2_positive
36,895,3_not_related
36,905,3_not_related
36,967,1_neutral
37,108,1_neutral
37,111,3_not_related
37,117,2_positive
37,141,2_positive
37,189,1_neutral
37,201,0_negative
37,216,2_positive
37,228,1_neutral
37,231,1_neutral
37,246,1_neutral
37,288,1_neutral
37,585,1_neutral
37,594,1_neutral
37,600,1_neutral
37,620,1_neutral
37,628,4_not_clear
37,657,0_negative
37,687,3_not_related
37,756,2_positive
37,770,3_not_related
37,828,0_negative
37,840,2_positive
37,842,1_neutral
37,850,2_positive
38,51,0_negative
38,66,2_positive
38,96,0_negative
38,101,3_not_related
38,159,2_positive
38,231,1_neutral
38,252,3_not_related
38,306,2_positive
38,328,2_positive
38,360,2_positive
38,384,2_positive
38,386,1_neutral
38,390,2_positive
38,408,0_negative
38,456,2_positive
38,459,2_positive
38,473,2_positive
38,489,2_positive
38,513,2_positive
38,604,1_neutral
38,636,3_not_related
38,660,3_not_related
38,672,2_positive
38,697,2_positive
38,720,1_neutral
38,738,2_positive
38,752,3_not_related
38,765,0_negative
38,785,1_neutral
38,786,2_positive
38,801,2_positive
38,855,0_negative
38,932,0_negative
38,948,2_positive
38,954,0_negative
38,984,2_positive
39,16,2_positive
39,80,3_not_related
39,84,2_positive
39,93,1_neutral
39,108,3_not_related
39,123,0_negative
39,147,0_negative
39,207,1_neutral
39,210,3_not_related
39,231,1_neutral
39,242,1_neutral
39,315,1_neutral
39,333,0_negative
39,336,0_negative
39,348,2_positive
39,363,1_neutral
39,452,0_negative
39,454,3_not_related
39,477,3_not_related
39,480,1_neutral
39,501,3_not_related
39,509,1_neutral
39,531,0_negative
39,540,4_not_clear
39,552,2_positive
39,555,0_negative
39,573,0_negative
39,588,0_negative
39,613,4_not_clear
39,651,3_not_related
39,696,0_negative
39,783,0_negative
39,789,1_neutral
39,804,4_not_clear
39,823,1_neutral
39,825,4_not_clear
39,828,0_negative
39,839,2_positive
39,874,1_neutral
39,933,0_negative
40,42,2_positive
40,75,0_negative
40,132,0_negative
40,156,2_positive
40,267,0_negative
40,296,0_negative
40,309,1_neutral
40,333,0_negative
40,375,0_negative
40,389,0_negative
40,425,0_negative
40,432,1_neutral
40,439,0_negative
40,441,1_neutral
40,525,0_negative
40,540,4_not_clear
40,582,0_negative
40,624,0_negative
40,632,1_neutral
40,732,1_neutral
40,750,0_negative
40,753,2_positive
40,833,2_positive
40,848,0_negative
40,854,1_neutral
40,878,2_positive
40,910,0_negative
40,927,2_positive
40,939,0_negative
40,957,4_not_clear
40,971,2_positive
40,991,1_neutral
41,3,2_positive
41,21,1_neutral
41,140,1_neutral
41,207,3_not_related
41,298,3_not_related
41,518,1_neutral
41,782,1_neutral
41,902,3_not_related
41,936,1_neutral
41,977,4_not_clear
42,17,2_positive
42,42,1_neutral
42,45,1_neutral
42,63,2_positive
42,69,1_neutral
42,72,1_neutral
42,126,1_neutral
42,153,1_neutral
42,165,0_negative
42,171,1_neutral
42,192,1_neutral
42,209,0_negative
42,256,1_neutral
42,282,1_neutral
42,383,2_positive
42,411,1_neutral
42,471,2_positive
42,528,1_neutral
42,549,1_neutral
42,560,1_neutral
42,663,3_not_related
42,735,1_neutral
42,783,1_neutral
42,813,2_positive
42,861,1_neutral
42,909,1_neutral
42,987,1_neutral
43,15,3_not_related
43,45,4_not_clear
43,60,4_not_clear
43,159,1_neutral
43,186,1_neutral
43,198,1_neutral
43,240,0_negative
43,249,0_negative
43,324,1_neutral
43,327,2_positive
